id,Season,Team,League,GP,GAA,SV%
12280,200809,Univ. of Minnesota,NCAA,36,2.79,.901
12280,200910,Univ. of Minnesota,NCAA,33,2.61,.911
12280,201011,Univ. of Minnesota “A”,NCAA,9,3.71,.894
12280,201112,Fort Wayne Komets,CHL,4,3.93,.889
12280,201314,Alaska Aces,ECHL,7,2.80,.882
12280,201314,San Francisco Bulls,ECHL,3,2.94,.864
12280,201314,Evansville Icemen,ECHL,7,2.82,.880
11988,200203,Coquitlam Express,BCHL,20,4.70,.874
11988,200304,Coquitlam Express,BCHL,28,3.22,.916
11988,200405,Colgate Univ.,NCAA,5,1.85,.904
11988,200506,Colgate Univ.,NCAA,36,2.29,.924
11988,200607,Colgate Univ.,NCAA,36,2.33,.923
11988,200708,Colgate Univ.,NCAA,41,2.16,.924
11988,200809,Milwaukee Admirals,AHL,30,2.09,.923
11988,200910,Milwaukee Admirals,AHL,49,2.33,.914
11988,200910,Cincinnati Cyclones,ECHL,2,0.48,.981
11988,201011,Nashville Predators,NHL,1,3.60,.880
11988,201011,Milwaukee Admirals,AHL,43,2.02,.931
11988,201112,Springfield Falcons,AHL,5,4.00,.867
11988,201213,St. John's IceCaps,AHL,35,2.98,.895
11988,201314,Medvescak Zagreb,KHL,27,2.13,.936
11988,201415,Medvescak Zagreb,KHL,12,4.76,.838
11988,201415,Croatia,WC D1B,5,2.54,.914
11988,201516,Hershey Bears,AHL,1,4.09,.818
11988,201516,South Carolina Stingrays,ECHL,35,2.16,.925
11988,201617,Lehigh Valley Phantoms,AHL,1,9.10,.839
11988,201617,Reading Royals,ECHL,39,3.04,.910
11988,201617,Reading Royals,ECHL,34,3.07,.906
11323,,Saginaw Spirit,OHL,7,4.08,.886
11323,200506,Saginaw Spirit,OHL,26,4.13,.889
11323,200607,Saginaw Spirit,OHL,60,2.94,.907
11323,200708,Saginaw Spirit,OHL,49,3.15,.907
11323,200809,Peterborough Petes,OHL,24,3.98,.899
11323,200910,Wilfrid Laurier Univ.,USports,14,3.38,.914
11323,201011,Wilfrid Laurier Univ.,USports,28,2.52,.929
11323,201112,Wilfrid Laurier Univ.,USports,26,3.25,.916
11323,201213,Wilfrid Laurier Univ.,USports,27,2.97,.920
11323,201213,Missouri Mavericks,CHL,1,4.09,.889
11323,201213,Kalamazoo Wings,ECHL,4,3.34,.908
3635,200304,Huddinge IK J18,J18 Allsvenskan,7,5.38,.850
3635,200304,Sweden U16 (all),International-Jr,4,2.20,.917
3635,200405,Djurgårdens IF J18,J18 Elit,1,3.00,.909
3635,200405,Djurgårdens IF J18,J18 Allsvenskan,3,3.10,.910
3635,200405,Djurgårdens IF J20,SuperElit,16,3.15,.888
3635,200405,Sweden U17 (all),International-Jr,4,1.51,.940
3635,200405,Sweden U18 (all),International-Jr,2,4.51,.868
3635,200506,Djurgårdens IF J20,SuperElit,18,2.40,.912
3635,200506,Djurgårdens IF,SHL,1,0.00,1.000
3635,200506,Sweden U18,WJC-18,1,2.02,.939
3635,200506,Sweden U18 (all),International-Jr,8,2.53,.934
3635,200607,Djurgårdens IF J20,SuperElit,34,1.78,.938
3635,200607,Sweden U19 (all),International-Jr,2,0.00,1.000
3635,200607,Sweden U20 (all),International-Jr,2,3.23,.884
3635,200708,Djurgårdens IF J20,SuperElit,8,1.75,.934
3635,200708,Djurgårdens IF,SHL,11,2.68,.907
3635,200708,Almtuna IS,Allsvenskan,3,3.29,.898
3635,200708,Nyköpings HK,Allsvenskan,1,5.14,.827
3635,200708,Sweden U20,WJC-20,1,1.00,.941
3635,200708,Sweden U20 (all),International-Jr,1,1.00,.941
3635,200809,Djurgårdens IF,SHL,27,2.90,.897
3635,200910,Djurgårdens IF,SHL,26,2.30,.917
3635,201011,Djurgårdens IF,SHL,24,2.72,.903
3635,201112,Timrå IK,SHL,25,2.87,.906
3635,201213,Örebro HK,Allsvenskan,16,2.54,.905
3635,201213,IK Oskarshamn,Allsvenskan,8,2.82,.909
3635,201314,Düsseldorfer EG,DEL,21,3.99,.901
3635,201415,Rögle BK,Allsvenskan,13,3.30,.872
3635,201516,Rødovre Mighty Bulls,Denmark,36,2.30,.921
3635,201617,Heilbronner Falken,DEL2,24,3.57,.912
3635,201718,Rødovre Mighty Bulls,Denmark,19,2.85,.901
3635,201819,Rødovre Mighty Bulls,Denmark,24,3.13,.896
11983,200203,Laval Régents,QMAAA,1,2.43,.938
11983,200304,Laval Régents,QMAAA,25,3.09,.896
11983,200405,Baie-Comeau Drakkar,QMJHL,45,3.58,.907
11983,200506,Baie-Comeau Drakkar,QMJHL,48,3.68,.890
11983,200607,Baie-Comeau Drakkar,QMJHL,59,3.68,.875
11983,200708,Rimouski Océanic,QMJHL,23,3.44,.875
11983,200708,Drummondville Voltigeurs,QMJHL,20,4.60,.875
11983,200809,Univ. of Québec-Trois-Rivières,USports,11,2.33,.920
11983,201011,Did not play,,,,
11983,201112,Did not play,,,,
11983,201314,Brest,France,24,4.18,.890
11983,201415,Caen,France,24,3.70,.905
11983,201516,Red Ice HC,NLB,13,3.44,.898
11982,200506,Nanaimo Clippers,BCHL,36,2.51,.904
11982,200607,Nanaimo Clippers,BCHL,30,3.01,.879
11982,200607,Nanaimo Clippers,Doyle Cup,5,2.02,.934
11982,200708,Univ. of Denver,NCAA,5,1.69,.925
11982,200809,Univ. of Denver,NCAA,40,2.34,.921
11982,200910,Univ. of Denver,NCAA,35,2.08,.932
11982,201011,Rochester Americans,AHL,15,3.91,.888
11982,201011,Cincinnati Cyclones,ECHL,30,3.11,.896
11982,201112,Portland Pirates,AHL,9,3.29,.893
11982,201112,Gwinnett Gladiators,ECHL,22,2.71,.910
11982,201213,Binghamton Senators,AHL,13,2.80,.907
11982,201213,Elmira Jackals,ECHL,22,2.60,.917
11982,201314,Colorado Eagles,ECHL,39,2.66,.897
11982,201415,Dundee Stars,EIHL,51,3.60,.891
11982,201516,Did not play,,,,
11982,201617,Gander Flyers,CWSHL,13,5.75,.882
11981,200405,Chicago Steel,USHL,30,3.05,.904
11981,200506,Univ. of Michigan,NCAA,23,3.04,.898
11981,200607,Univ. of Michigan,NCAA,40,3.03,.896
11981,200708,Univ. of Michigan,NCAA,38,1.95,.924
11981,200809,Univ. of Michigan,NCAA,13,2.02,.921
11981,200910,Lake Erie Monsters,AHL,15,3.09,.901
11981,200910,Charlotte Checkers,ECHL,5,4.65,.862
11981,200910,Toledo Walleye,ECHL,2,4.51,.883
11981,200910,Las Vegas Wranglers,ECHL,2,3.90,.890
11981,200910,Alaska Aces,ECHL,5,1.55,.936
11981,201011,Gwinnett Gladiators,ECHL,18,2.96,.907
11981,201011,Las Vegas Wranglers,ECHL,5,4.43,.836
11981,201112,Greenville Road Warriors,ECHL,1,3.02,.880
11981,201112,Gwinnett Gladiators,ECHL,5,2.84,.876
11981,201112,Florida Everblades,ECHL,4,3.16,.920
11981,201112,South Carolina Stingrays,ECHL,11,3.32,.896
11981,201213,Did not play,,,,
2036,200203,Sweden U16 (all),International-Jr,3,2.34,.917
2036,200304,Västra Frölunda HC J18,J18 Allsvenskan,6,2.34,.903
2036,200405,Frölunda HC J18,J18 Allsvenskan,2,3.00,.861
2036,200405,Frölunda HC J20,SuperElit,8,1.73,.919
2036,200405,Sweden U18 (all),International-Jr,4,5.00,.811
2036,200506,Frölunda HC J20,SuperElit,32,2.37,.907
2036,200506,Frölunda HC,SHL,3,1.66,.922
2036,200506,Sweden U19 (all),International-Jr,2,2.50,.914
2036,200607,Frölunda HC J20,SuperElit,2,1.50,.951
2036,200607,Frölunda HC,SHL,35,2.58,.897
2036,200607,Sweden U20,WJC-20,5,1.96,.912
2036,200607,Sweden U20 (all),International-Jr,8,1.98,.913
2036,200607,Sweden (all),International,2,1.48,.940
2036,200708,Frölunda HC J20,SuperElit,5,1.38,.943
2036,200708,Frölunda HC,SHL,11,3.84,.857
2036,200809,San Antonio Rampage,AHL,1,6.00,.778
2036,200809,Arizona Sundogs,CHL,29,4.15,.873
2036,200910,Las Vegas Wranglers,ECHL,20,4.05,.874
2036,201011,Rögle BK J20,SuperElit,1,2.85,.909
2036,201011,Rögle BK,Allsvenskan,8,4.43,.874
2036,201112,Rögle BK,Allsvenskan,17,2.84,.914
2036,201213,BIK Karlskoga,Allsvenskan,47,2.27,.911
2036,201314,Leksands IF,SHL,12,3.61,.886
2036,201415,Leksands IF,SHL,1,15.00,.643
2036,201415,Brynäs IF,SHL,3,3.83,.851
2036,201415,BIK Karlskoga,Allsvenskan,31,2.99,.895
2036,201516,BIK Karlskoga,Allsvenskan,32,2.81,.896
2036,201617,Kristianstads IK,Division 1,36,1.76,.928
2036,201718,Kristianstads IK,Division 1,39,2.24,.915
2036,201819,Kristianstads IK,Division 1,34,2.24,.919
12121,200506,Prince Edward Island Rocket,QMJHL,18,4.73,.878
12121,200607,Prince Edward Island Rocket,QMJHL,49,2.97,.909
12121,200708,Prince Edward Island Rocket,QMJHL,39,4.21,.877
12121,200809,Rouyn-Noranda Huskies,QMJHL,32,3.40,.870
11356,200506,Peterborough Petes,OHL,20,2.65,.919
11356,200607,Peterborough Petes,OHL,62,3.69,.909
11356,200607,Canada U18,WJC-18,6,2.95,.918
11356,200708,Peterborough Petes,OHL,51,3.59,.906
11356,200809,Peterborough Petes,OHL,10,3.08,.926
11356,200809,London Knights,OHL,42,2.51,.917
11356,200910,Lake Erie Monsters,AHL,13,3.58,.884
11356,200910,Tulsa Oilers,CHL,18,2.81,.915
11356,201011,Lake Erie Monsters,AHL,7,3.43,.892
11356,201011,Tulsa Oilers,CHL,26,3.41,.908
11356,201112,Lake Erie Monsters,AHL,25,2.92,.902
11356,201213,Did not play,,,,
11356,201314,Colorado Eagles,ECHL,1,10.51,.750
11356,201314,Florida Everblades,ECHL,29,2.89,.893
11356,201415,Brampton Beast,ECHL,38,3.84,.902
11356,201516,Stoney Creek Generals,ACH,1,3.10,.903
11356,201516,Brampton Beast,ECHL,16,2.97,.883
11341,200506,Compuware U18,T1EHL U18,13,2.67,.902
11341,200506,Plymouth Whalers,OHL,5,5.94,.845
11341,200607,Plymouth Whalers,OHL,34,2.59,.923
11341,200708,Plymouth Whalers,OHL,40,2.86,.921
11341,200708,USA U20,WJC-20,6,2.40,.894
11341,200809,Plymouth Whalers,OHL,17,4.79,.873
11341,200809,Niagara IceDogs,OHL,26,3.18,.913
11341,200910,Milwaukee Admirals,AHL,1,0.00,1.000
11341,200910,Cincinnati Cyclones,ECHL,42,2.63,.899
11341,201011,Milwaukee Admirals,AHL,28,2.26,.921
11341,201011,Cincinnati Cyclones,ECHL,1,2.78,.900
11341,201011,Milwaukee Admirals,AHL,56,2.17,.922
11341,201213,Milwaukee Admirals,AHL,43,2.77,.907
11341,201213,Springfield Falcons,AHL,38,2.78,.898
11341,201213,Providence Bruins,AHL,39,2.05,.933
11341,201213,Iowa Wild,AHL,23,2.94,.911
11341,201213,Providence Bruins,AHL,20,2.02,.934
11341,201617,Colorado Avalanche,NHL,10,3.54,.888
11341,201617,San Antonio Rampage,AHL,17,2.57,.911
11341,201718,Charlotte Checkers,AHL,30,2.71,.902
11341,201819,Bridgeport Sound Tigers,AHL,43,2.92,.902
11848,,Germany U17,WHC-17,4,5.56,.871
11848,,Germany U17,WHC-17,3,6.00,.849
11848,,Germany U18,WJC-18,6,4.42,.873
11848,,Germany U18,WJC-18,6,3.82,.904
11848,,Germany U20,WJC-20,1,3.00,.912
11848,200708,St. John's Fog Devils,QMJHL,50,2.94,.911
11848,200708,Germany U20,WJC-20 D1,4,1.31,.915
11848,200809,Shawinigan Cataractes,QMJHL,43,2.64,.914
11848,200809,Germany U20,WJC-20,5,4.06,.889
11848,200910,Bakersfield Condors,ECHL,57,3.29,.883
11848,201011,Anaheim Ducks,NHL,1,7.50,.583
11848,201011,Syracuse Crunch,AHL,37,3.09,.906
11848,201011,Elmira Jackals,ECHL,2,3.37,.873
11848,201011,Albany Devils,AHL,2,2.31,.938
11848,201011,Elmira Jackals,ECHL,33,2.72,.910
11848,201314,ERC Ingolstadt,DEL,43,2.54,.911
11848,201415,ERC Ingolstadt,DEL,51,2.75,.910
11848,201415,Germany,WC,3,3.05,.901
11848,201415,Germany (all),International,6,2.91,.894
11848,201516,ERC Ingolstadt,DEL,52,2.92,.910
11848,201516,Germany,WC,4,3.43,.853
11848,201516,Germany (all),International,8,3.07,.878
11848,201617,ERC Ingolstadt,DEL,44,2.79,.911
11848,201617,Germany (all),International,3,3.33,.892
11848,201718,ERC Ingolstadt,DEL,35,2.22,.927
11848,201718,Germany,OG,1,1.03,.962
11848,201718,Germany,WC,2,3.69,.879
11848,201718,Germany (all),International,8,2.90,.882
11848,201819,ERC Ingolstadt,DEL,25,2.84,.900
11455,200405,Victory Honda U16,Midget,17,4.17,.854
11455,200405,U.S. National U18 Team,NAHL,21,2.99,.910
11455,200405,USA U17,WHC-17,1,3.00,.869
11455,200607,U.S. National U18 Team,NAHL,6,2.12,.904
11455,200607,USA U18,WJC-18,6,2.41,.907
11455,200708,Kitchener Rangers,OHL,42,2.45,.908
11455,200809,Kitchener Rangers,OHL,16,3.84,.880
11455,200809,Windsor Spitfires,OHL,12,2.67,.908
11455,200809,USA U20,WJC-20,1,1.91,.926
11455,200910,Windsor Spitfires,OHL,3,10.27,.690
11455,200910,Univ. of Western Ontario,USports,5,4.82,.840
11455,201011,Univ. of Western Ontario,USports,14,2.22,.934
11455,201112,Univ. of Western Ontario,USports,20,2.10,.931
11455,201213,Univ. of Western Ontario,USports,24,2.44,.916
11455,201314,Univ. of Western Ontario,USports,21,2.56,.927
11455,201314,Gwinnett Gladiators,ECHL,4,4.11,.882
11455,201415,HC Banska Bystrica,Slovakia,2,3.33,.871
11455,201415,Sheffield Steelers,EIHL,17,1.99,.924
11455,201415,CBR Brave,AIHL,14,3.09,.921
11592,200304,UFA Bisons Mdgt AAA,AMHL,29,2.37,.920
11592,200405,Medicine Hat Tigers,WHL,1,0.00,1.000
11592,200405,Vancouver Giants,WHL,2,3.00,.871
11592,200506,Vancouver Giants,WHL,11,2.30,.894
11592,200607,Vancouver Giants,WHL,51,1.79,.915
11592,200708,Vancouver Giants,WHL,62,1.89,.911
11592,200809,Vancouver Giants,WHL,52,2.26,.898
11592,200910,Worcester Sharks,AHL,13,3.94,.860
11592,200910,Kalamazoo Wings,ECHL,2,2.50,.932
11592,201011,Worcester Sharks,AHL,6,2.94,.902
11592,201011,Stockton Thunder,ECHL,17,2.74,.899
11592,201011,Worcester Sharks,AHL,34,2.33,.916
11592,201213,Metallurg Novokuznetsk,KHL,4,3.28,.873
12532,,Germany U18,WJC-18,1,8.45,.708
12532,,Eisbären Berlin,DEL,3,3.77,.864
12532,,Hamburg Freezers,DEL,4,2.00,.938
12532,,Eisbären Berlin,DEL,2,4.62,.769
12532,,Germany U20,WJC-20,5,2.81,.909
12532,200708,Iserlohn Roosters,DEL,9,4.50,.881
12532,200809,Iserlohn Roosters,DEL,23,3.34,.903
12532,200910,Iserlohn Roosters,DEL,14,4.06,.882
12532,201011,Nürnberg Ice Tigers,DEL,8,4.48,.865
12532,201112,Vienna Capitals,EBEL,13,3.37,.898
12532,201112,Vienna Capitals II,Austria2,6,3.27,.910
12532,201213,Graz 99ers,EBEL,19,2.84,.914
12532,201314,Graz 99ers,EBEL,14,2.94,.905
12532,201415,Kölner Haie,DEL,6,3.10,.920
12532,201718,Dresdner Eislöwen,DEL2,7,3.07,.898
12532,201819,Dresdner Eislöwen,DEL2,9,5.06,.832
12190,200607,Cedar Rapids Roughriders,USHL,28,2.87,.913
12190,200708,Cedar Rapids Roughriders,USHL,20,2.49,.912
12190,200809,Univ. of Minnesota,NCAA,7,2.33,.925
12190,200910,Univ. of Minnesota,NCAA,8,3.10,.901
12190,201011,Univ. of Minnesota,NCAA,30,2.54,.919
12190,201112,Univ. of Minnesota,NCAA,43,2.32,.907
12190,201213,Lake Erie Monsters,AHL,5,2.55,.907
12190,201213,Denver Cutthroats,CHL,33,3.01,.910
12190,201314,Lake Erie Monsters,AHL,2,3.00,.902
12190,201314,Denver Cutthroats,CHL,40,2.71,.922
12190,201415,Orlando Solar Bears,ECHL,17,3.12,.901
12190,201415,Gwinnett Gladiators,ECHL,20,3.57,.897
12190,201516,Atlanta Gladiators,ECHL,32,2.97,.901
12190,201617,Rapid City Rush,ECHL,8,4.22,.883
12190,201617,Atlanta Gladiators,ECHL,5,4.08,.885
12190,201617,Wichita Thunder,ECHL,5,4.42,.867
12190,201718,Pensacola Ice Flyers,SPHL,3,2.24,.900
12190,201718,Fayetteville Marksmen,SPHL,4,4.69,.899
12190,201718,Kansas City Mavericks,ECHL,2,3.37,.900
2356,200203,Luleå HF J18,J18 Allsvenskan,2,2.00,.905
2356,200304,Luleå HF J18,J18 Allsvenskan,14,2.11,.932
2356,200304,Luleå HF J20,SuperElit,2,1.81,.931
2356,200405,Luleå HF J18,J18 Allsvenskan,2,2.00,.927
2356,200405,Luleå HF J20,SuperElit,14,3.08,.884
2356,200405,Sweden U18,WJC-18,5,2.82,.899
2356,200405,Sweden U18 (all),International-Jr,7,1.71,.921
2356,200506,Luleå HF J20,SuperElit,19,2.18,.915
2356,200506,Luleå HF,SHL,2,4.56,.808
2356,200506,Team Kiruna,Division 1,2,0.00,1.000
2356,200506,Sweden U19 (all),International-Jr,2,0.96,.958
2356,200506,Sweden U20 (all),International-Jr,2,4.20,.881
2356,200607,Luleå HF J20,SuperElit,2,3.51,.854
2356,200607,Luleå HF,SHL,32,2.53,.915
2356,200607,Sweden U20 (all),International-Jr,3,1.02,.959
2356,200607,Sweden (all),International,1,1.00,.933
2356,200708,Luleå HF J20,SuperElit,5,2.83,.888
2356,200708,Luleå HF,SHL,13,3.53,.873
2356,200809,Luleå HF,SHL,40,2.25,.922
2356,200809,Sweden (all),International,2,4.83,.818
2356,200910,Luleå HF,SHL,34,2.46,.900
2356,201011,Wheeling Nailers,ECHL,9,3.27,.891
2356,201213,Växjö Lakers HC J20,SuperElit,3,4.91,.908
2356,201213,Växjö Lakers HC,SHL,12,2.30,.902
2356,201213,Karlskrona HK,Allsvenskan,2,5.50,.810
2356,201314,Växjö Lakers HC,SHL,10,2.59,.900
2356,201415,BIK Karlskoga,Allsvenskan,10,3.22,.886
2356,201415,Nottingham Panthers,EIHL,30,2.69,.912
2356,201516,Bodens HF,Division 2,5,-,.870
11343,200304,Airdrie Xtreme Bantam AAA,AMBHL,37,2.15,.916
11343,200506,Regina Pats,WHL,26,3.12,.890
11343,200607,Regina Pats,WHL,52,2.87,.897
11343,200708,Regina Pats,WHL,57,2.68,.904
11343,200809,Regina Pats,WHL,48,3.07,.901
11343,200809,Ontario Reign,ECHL,2,2.91,.921
11343,200910,Lethbridge Hurricanes,WHL,32,3.33,.903
11343,201011,Univ. of Alberta,USports,1,6.00,.813
12554,200304,Airdrie Xtreme Bantam AAA,AMBHL,37,1.71,.931
12554,200405,UFA Bisons Mdgt AAA,AMHL,21,2.73,.911
12554,200506,Okotoks Oilers,AJHL,4,1.01,.961
12554,200506,UFA Bisons Mdgt AAA,AMHL,18,2.58,.922
12554,200607,Okotoks Oilers,AJHL,48,2.87,.907
12554,200708,Okotoks Oilers,AJHL,37,2.12,.932
12554,200809,Univ. of North Dakota,NCAA,41,2.55,.906
12554,200910,Univ. of North Dakota,NCAA,41,2.11,.914
12554,201011,Univ. of North Dakota,NCAA,7,4.09,.812
12554,201112,Univ. of North Dakota,NCAA,15,2.17,.920
12553,200506,Chicago Young Americans U18,T1EHL U18,2,5.00,.818
12553,200506,North Iowa Outlaws,NAHL,8,4.15,.888
12553,200607,Capital District Selects,EJHL,22,3.38,.924
12553,200607,North Iowa Outlaws,NAHL,1,12.00,.786
12553,200708,Indiana Ice,USHL,42,3.04,.908
12553,200809,Univ. of Maine,NCAA,27,2.75,.895
12553,200910,Univ. of Maine,NCAA,27,3.10,.895
12553,201011,Louisiana IceGators,SPHL,30,3.83,.892
12553,201112,Mississippi RiverKings,SPHL,35,2.92,.905
12553,201112,Florida Everblades,ECHL,1,5.17,.773
12553,201112,Wichita Thunder,CHL,1,4.01,.840
12553,201213,Wheeling Nailers,ECHL,32,2.80,.907
12553,201213,Hamilton Bulldogs,AHL,1,0.00,1.000
12553,201314,Milwaukee Admirals,AHL,26,2.00,.933
12553,201314,Cincinnati Cyclones,ECHL,6,2.61,.916
12553,201415,Chicago Blackhawks,NHL,14,1.95,.936
12553,201415,Rockford IceHogs,AHL,26,2.20,.927
12553,201516,Chicago Blackhawks,NHL,29,2.58,.915
12553,201617,Chicago Blackhawks,NHL,32,2.38,.924
12553,201718,Carolina Hurricanes,NHL,43,3.18,.888
12553,201718,USA,WC,2,2.25,.870
12553,201819,Carolina Hurricanes,NHL,8,3.33,.884
12553,201819,Charlotte Checkers,AHL,14,3.40,.882
12552,200506,Oshawa Legionaires,OPJHL,10,3.52,.919
12552,200506,Cobourg Cougars,OPJHL,6,7.14,.847
12552,200607,Wellington Dukes,OPJHL,27,1.94,.934
12552,200708,St. Cloud State Univ.,NCAA,9,2.63,.910
12552,200809,St. Cloud State Univ.,NCAA,9,2.59,.904
12552,200910,St. Cloud State Univ.,NCAA,21,2.58,.915
12552,201011,St. Cloud State Univ.,NCAA,10,3.24,.886
12552,201112,Rio Grande Valley Killer Bees,CHL,6,2.88,.885
12552,201112,Evansville Icemen,CHL,1,2.77,.912
12552,201112,Dayton Gems,CHL,10,2.61,.927
12552,201213,Bloomington Blaze,CHL,17,3.53,.892
12552,201314,Fayetteville FireAntz,SPHL,3,5.19,.836
12552,201415,Okotoks Drillers,Chinook HL,4,3.50,.922
12552,201516,Innisfail Eagles,Chinook HL,12,3.42,.900
12552,201617,Innisfail Eagles,Chinook HL,12,3.39,.899
15039,200506,Leduc Oil Kings Midget AAA,AMHL,15,2.22,.922
15039,200607,Camrose Kodiaks,AJHL,59,2.17,.906
15039,200708,Camrose Kodiaks,AJHL,37,2.24,.910
15039,200809,RPI (Rensselaer Polytech. Inst.),NCAA,16,3.02,.901
15039,200910,RPI (Rensselaer Polytech. Inst.),NCAA,33,2.54,.910
15039,201011,RPI (Rensselaer Polytech. Inst.),NCAA,34,2.17,.924
15039,201011,Springfield Falcons,AHL,4,2.04,.926
15039,201112,Columbus Blue Jackets,NHL,11,2.30,.920
15039,201112,Springfield Falcons,AHL,5,3.94,.871
15039,201112,Chicago Express,ECHL,11,3.28,.892
15039,201213,Springfield Falcons,AHL,19,2.39,.907
15039,201213,Evansville Icemen,ECHL,5,2.72,.919
15039,201314,Evansville Icemen,ECHL,6,4.12,.863
15039,201314,Charlotte Checkers,AHL,1,0.94,.966
15039,201314,Texas Stars,AHL,6,2.71,.910
15039,201314,Rockford IceHogs,AHL,1,3.08,.921
15039,201314,South Carolina Stingrays,ECHL,14,2.29,.922
15039,201314,Syracuse Crunch,AHL,4,2.92,.900
15039,201415,Syracuse Crunch,AHL,8,3.26,.895
15039,201415,Florida Everblades,ECHL,26,2.63,.903
15039,201516,Syracuse Crunch,AHL,1,4.00,.846
15039,201516,Greenville Swamp Rabbits,ECHL,17,3.52,.897
15039,201617,Daysland Northstars,NCHL,4,1.23,.944
15039,201718,Daysland Northstars,NCHL,2,3.32,.923
15039,201819,Innisfail Eagles,ACHW,9,1.78,.946
12458,200405,Honeybaked U16,Midget,13,1.88,.909
12458,200405,U.S. National U18 Team,USDP,1,2.00,.894
12458,200405,U.S. National U18 Team,NAHL,21,2.43,.917
12458,200405,USA U17,WHC-17,5,2.57,.901
12458,200607,U.S. National U18 Team,USDP,24,2.33,.913
12458,200708,Univ. of Notre Dame,NCAA,5,1.52,.923
12458,200910,Univ. of Notre Dame,NCAA,10,2.47,.911
12458,201011,Bloomington PrairieThunder,CHL,30,2.38,.914
12458,201112,Adirondack Phantoms,AHL,1,3.00,.921
12458,201112,Trenton Titans,ECHL,29,3.41,.883
12458,201314,Stockton Thunder,ECHL,3,3.50,.883
12458,201314,Gwinnett Gladiators,ECHL,12,2.78,.916
12458,201314,Elmira Jackals,ECHL,2,5.30,.825
12458,201314,Idaho Steelheads,ECHL,1,0.00,1.000
12541,,Nanaimo Clippers,BCHL,1,0.00,.000
12541,200506,Cowichan Valley Capitals,BCHL,18,4.17,.896
12541,200607,Kelowna Rockets,WHL,33,3.46,.896
12541,200708,Kelowna Rockets,WHL,33,2.80,.891
12541,200809,Edmonton Oil Kings,WHL,48,2.56,.912
12541,200910,Edmonton Oil Kings,WHL,46,3.51,.892
12541,201011,Laredo Bucks,CHL,40,3.27,.904
12541,201112,Laredo Bucks,CHL,41,3.50,.896
12541,201213,Wichita Thunder,CHL,37,2.66,.899
12541,201314,Wichita Thunder,CHL,9,3.43,.882
12555,200607,Green Mountain Glades,EJHL,25,3.60,.902
12555,200708,Bowling Green State Univ.,NCAA,23,2.79,.905
12555,200809,Bowling Green State Univ.,NCAA,7,4.57,.805
12555,200910,Bowling Green State Univ.,NCAA,27,3.30,.896
12555,201011,Bowling Green State Univ.,NCAA,18,3.12,.885
12555,201112,Mississippi Surge,SPHL,24,2.98,.897
14589,,Metallurg Novokuznetsk,Russia,11,3.04,.892
14589,200809,Lokomotiv Yaroslavl,KHL,3,1.62,.942
14589,200910,Lokomotiv Yaroslavl,KHL,20,2.42,.922
14589,201011,CSKA Moskva,KHL,23,2.90,.893
14589,201011,Krasnaya Armiya Moskva,MHL,7,3.80,.898
